episode,policy,ttl,width_deg,speed,detection_prob,certificate_noise,tp,fp,fn,tn,precision,recall,f1,occluded_keep_rate,stale_clear_absence_rate,clear_exists_missing_rate,occlusion_survival_rate,deletion_events
961,certificate,3,42.0,1.0,0.96,1.25,1910,18,72,240,0.9906639004149378,0.963673057517659,0.9769820971867008,0.8964028776978418,0.06976744186046512,0.0,1.0,4
962,certificate,3,42.0,1.0,0.96,1.25,1811,39,58,332,0.9789189189189189,0.9689673622257892,0.9739177198171551,0.9052287581699346,0.10512129380053908,0.0,1.0,6
963,certificate,3,42.0,1.0,0.96,1.25,2179,31,15,15,0.9859728506787331,0.9931631722880584,0.9895549500454132,0.9818688981868898,0.6739130434782609,0.0013540961408259986,1.0,1
964,certificate,3,42.0,1.0,0.96,1.25,1731,58,75,376,0.9675796534376747,0.9584717607973422,0.9630041724617525,0.886535552193646,0.1336405529953917,0.0,1.0,6
965,certificate,3,42.0,1.0,0.96,1.25,1884,11,55,290,0.9941952506596307,0.9716348633316142,0.9827856025039123,0.9189985272459499,0.036544850498338874,0.0,1.0,4
966,certificate,3,42.0,1.0,0.96,1.25,2141,3,11,85,0.9986007462686567,0.9948884758364313,0.9967411545623837,0.9885496183206107,0.03409090909090909,0.0014641288433382138,1.0,1
967,certificate,3,42.0,1.0,0.96,1.25,2006,25,36,173,0.9876907927129492,0.9823702252693438,0.98502332433096,0.951417004048583,0.12626262626262627,0.0,1.0,3
968,certificate,3,42.0,1.0,0.96,1.25,1653,33,55,499,0.9804270462633452,0.9677985948477752,0.9740718915733647,0.9054290718038529,0.06203007518796992,0.0008795074758135445,1.0,6
969,certificate,3,42.0,1.0,0.96,1.25,1840,45,81,274,0.9761273209549072,0.9578344612181156,0.9668943772990015,0.8842257597684515,0.14106583072100312,0.0008130081300813008,1.0,5
970,certificate,3,42.0,1.0,0.96,1.25,1850,105,61,224,0.9462915601023018,0.968079539508111,0.9570615623383342,0.908256880733945,0.3191489361702128,0.0007955449482895784,1.0,6
971,certificate,3,42.0,1.0,0.96,1.25,1950,62,33,195,0.9691848906560636,0.983358547655068,0.9762202753441801,0.9535211267605633,0.24124513618677043,0.0,1.0,5
972,certificate,3,42.0,1.0,0.96,1.25,1846,85,89,220,0.955981356809943,0.9540051679586563,0.9549922400413864,0.8719424460431655,0.2786885245901639,0.0,1.0,6
973,certificate,3,42.0,1.0,0.96,1.25,1881,28,128,203,0.9853326348873755,0.9362867098058736,0.9601837672281776,0.8333333333333334,0.12121212121212122,0.0008019246190858059,1.0,3
974,certificate,3,42.0,1.0,0.96,1.25,1965,52,54,169,0.9742191373326723,0.9732540861812778,0.9737363726461844,0.9224137931034483,0.23529411764705882,0.0,1.0,4
975,certificate,3,42.0,1.0,0.96,1.25,1938,28,45,229,0.9857578840284842,0.9773071104387292,0.9815143074195999,0.9347826086956522,0.10894941634241245,0.0,1.0,5
976,certificate,3,42.0,1.0,0.96,1.25,1759,74,40,367,0.9596290234588107,0.9777654252362423,0.9686123348017621,0.9431137724550899,0.16780045351473924,0.0017683465959328027,1.0,6
977,certificate,3,42.0,1.0,0.96,1.25,2039,43,57,101,0.9793467819404419,0.9728053435114504,0.9760651029200575,0.9279279279279279,0.2986111111111111,0.000758150113722517,1.0,3
978,certificate,3,42.0,1.0,0.96,1.25,2061,6,46,127,0.9970972423802612,0.9781680113906027,0.9875419262098706,0.9424836601307189,0.045112781954887216,0.0014903129657228018,1.0,2
979,certificate,3,42.0,1.0,0.96,1.25,1995,41,11,193,0.9798624754420432,0.9945164506480558,0.9871350816427511,0.9842180774748924,0.1752136752136752,0.0,1.0,4
980,certificate,3,42.0,1.0,0.96,1.25,1972,19,18,231,0.9904570567553993,0.9909547738693467,0.9907058528008038,0.975975975975976,0.076,0.0015105740181268882,1.0,5
981,certificate,3,42.0,1.0,0.96,1.25,1993,21,63,163,0.9895729890764647,0.9693579766536965,0.9793611793611794,0.9082969432314411,0.11413043478260869,0.0,1.0,3
982,certificate,3,42.0,1.0,0.96,1.25,1885,62,86,207,0.9681561376476631,0.9563673262303399,0.9622256253190404,0.8788732394366198,0.23048327137546468,0.0,1.0,4
983,certificate,3,42.0,1.0,0.96,1.25,2082,38,63,57,0.9820754716981132,0.9706293706293706,0.9763188745603751,0.916776750330251,0.4,0.0,1.0,3
984,certificate,3,42.0,1.0,0.96,1.25,2011,6,70,153,0.9970252850768468,0.9663623258049014,0.9814543679843827,0.9077733860342556,0.03773584905660377,0.0,1.0,2
985,certificate,3,42.0,1.0,0.96,1.25,1707,53,54,426,0.9698863636363636,0.969335604770017,0.9696109059926157,0.9141494435612083,0.11064718162839249,0.0,1.0,6
986,certificate,3,42.0,1.0,0.96,1.25,1963,24,103,150,0.9879214896829391,0.9501452081316554,0.9686651862817666,0.8608108108108108,0.13793103448275862,0.0,1.0,4
987,certificate,3,42.0,1.0,0.96,1.25,1917,23,45,255,0.9881443298969073,0.9770642201834863,0.9825730394669401,0.938101788170564,0.08273381294964029,0.0,1.0,5
988,certificate,3,42.0,1.0,0.96,1.25,1913,50,52,225,0.9745287824758023,0.9735368956743002,0.9740325865580449,0.9265785609397944,0.18181818181818182,0.001557632398753894,1.0,6
989,certificate,3,42.0,1.0,0.96,1.25,1686,96,38,420,0.9461279461279462,0.9779582366589327,0.9617798060467768,0.9415481832543444,0.18604651162790697,0.0009165902841429881,1.0,7
990,certificate,3,42.0,1.0,0.96,1.25,1887,67,39,247,0.965711361310133,0.9797507788161994,0.9726804123711341,0.94,0.21337579617834396,0.0,1.0,5
991,certificate,3,42.0,1.0,0.96,1.25,1869,26,95,250,0.9862796833773088,0.9516293279022403,0.9686447266131122,0.8635057471264368,0.09420289855072464,0.0,1.0,5
992,certificate,3,42.0,1.0,0.96,1.25,1726,70,33,411,0.9610244988864143,0.9812393405343945,0.9710267229254571,0.9515151515151515,0.14553014553014554,0.0009099181073703367,1.0,7
993,certificate,3,42.0,1.0,0.96,1.25,2001,23,54,162,0.9886363636363636,0.9737226277372263,0.981122824221623,0.9224137931034483,0.12432432432432433,0.0,1.0,3
994,certificate,3,42.0,1.0,0.96,1.25,1721,40,95,384,0.9772856331629756,0.9476872246696035,0.962258876153201,0.8547400611620795,0.09433962264150944,0.0,1.0,5
995,certificate,3,42.0,1.0,0.96,1.25,1775,50,181,234,0.9726027397260274,0.9074642126789366,0.9389050515736578,0.7602649006622516,0.176056338028169,0.0,1.0,3
996,certificate,3,42.0,1.0,0.96,1.25,1707,70,46,417,0.9606077658975802,0.9737592698231603,0.9671388101983004,0.9266347687400319,0.1437371663244353,0.0,1.0,7
997,certificate,3,42.0,1.0,0.96,1.25,1863,15,26,336,0.9920127795527156,0.9862361037586025,0.9891160074329706,0.9584,0.042735042735042736,0.0,1.0,5
998,certificate,3,42.0,1.0,0.96,1.25,1674,62,105,399,0.9642857142857143,0.9409780775716695,0.9524893314366999,0.8357030015797788,0.13449023861171366,0.0008726003490401396,1.0,7
999,certificate,3,42.0,1.0,0.96,1.25,1926,15,40,259,0.9922720247295209,0.9796541200406917,0.9859227028410547,0.9436619718309859,0.05474452554744526,0.0,1.0,5
1000,certificate,3,42.0,1.0,0.96,1.25,1907,69,40,224,0.965080971659919,0.9794555726759117,0.9722151414733622,0.9446935724962631,0.2354948805460751,0.002347417840375587,1.0,4
1001,certificate,3,42.0,1.0,0.96,1.25,1866,28,34,312,0.9852164730728616,0.9821052631578947,0.9836584080126515,0.9499217527386542,0.08235294117647059,0.0015860428231562252,1.0,6
1002,certificate,3,42.0,1.0,0.96,1.25,1939,55,36,210,0.9724172517552658,0.9817721518987341,0.9770723104056438,0.9483500717360115,0.20754716981132076,0.0,1.0,5
1003,certificate,3,42.0,1.0,0.96,1.25,1912,50,38,240,0.9745158002038736,0.9805128205128205,0.9775051124744377,0.9474412171507607,0.1724137931034483,0.0,1.0,5
1004,certificate,3,42.0,1.0,0.96,1.25,1968,15,67,190,0.9924357034795764,0.9670761670761671,0.9795918367346939,0.9095816464237517,0.07317073170731707,0.0,1.0,3
1005,certificate,3,42.0,1.0,0.96,1.25,2020,14,32,174,0.9931170108161259,0.9844054580896686,0.9887420460107684,0.9588859416445623,0.07446808510638298,0.0007704160246533128,1.0,4
1006,certificate,3,42.0,1.0,0.96,1.25,1779,110,31,320,0.9417681312863949,0.9828729281767956,0.9618815896188159,0.9548192771084337,0.2558139534883721,0.0008726003490401396,1.0,6
1007,certificate,3,42.0,1.0,0.96,1.25,1817,92,23,308,0.9518072289156626,0.9875,0.9693251533742331,0.9671641791044776,0.23,0.0008547008547008547,1.0,8
1008,certificate,3,42.0,1.0,0.96,1.25,1958,19,100,163,0.9903894790085989,0.9514091350826045,0.9705080545229243,0.8633879781420765,0.1043956043956044,0.0,1.0,4
1009,certificate,3,42.0,1.0,0.96,1.25,1980,12,47,201,0.9939759036144579,0.9768130241736557,0.9853197312764369,0.9357045143638851,0.056338028169014086,0.0,1.0,4
1010,certificate,3,42.0,1.0,0.96,1.25,1884,84,82,190,0.9573170731707317,0.9582909460834181,0.9578037620742247,0.8870292887029289,0.30656934306569344,0.0008006405124099279,1.0,6
1011,certificate,3,42.0,1.0,0.96,1.25,1621,81,13,525,0.9524089306698003,0.9920440636474909,0.9718225419664268,0.9775862068965517,0.13366336633663367,0.0,1.0,7
1012,certificate,3,42.0,1.0,0.96,1.25,2013,14,82,131,0.9930932412432166,0.9608591885441528,0.9767103347889374,0.8942558746736292,0.09655172413793103,0.0007524454477050414,1.0,2
1013,certificate,3,42.0,1.0,0.96,1.25,1823,52,28,337,0.9722666666666666,0.9848730415991356,0.9785292538915726,0.9601226993865031,0.13367609254498714,0.0016680567139282735,1.0,5
1014,certificate,3,42.0,1.0,0.96,1.25,1588,70,200,382,0.9577804583835947,0.8881431767337807,0.9216482878699942,0.7126436781609196,0.15486725663716813,0.0,1.0,8
1015,certificate,3,42.0,1.0,0.96,1.25,1916,22,55,247,0.9886480908152735,0.9720953830542871,0.9803018674852904,0.9189985272459499,0.08178438661710037,0.0,1.0,4
1016,certificate,3,42.0,1.0,0.96,1.25,2068,17,28,127,0.9918465227817745,0.9866412213740458,0.9892370246352546,0.9617486338797814,0.11805555555555555,0.0,1.0,2
1017,certificate,3,42.0,1.0,0.96,1.25,1782,31,80,347,0.9829012686155544,0.9570354457572503,0.9697959183673469,0.8767334360554699,0.082010582010582,0.0,1.0,7
1018,certificate,3,42.0,1.0,0.96,1.25,2000,28,58,154,0.9861932938856016,0.9718172983479106,0.9789525208027411,0.92,0.15384615384615385,0.0,1.0,4
1019,certificate,3,42.0,1.0,0.96,1.25,1762,52,69,357,0.9713340683572216,0.9623156744948116,0.9668038408779149,0.8989441930618401,0.1271393643031785,0.0017123287671232876,1.0,7
1020,certificate,3,42.0,1.0,0.96,1.25,1944,44,46,206,0.9778672032193159,0.9768844221105528,0.9773755656108597,0.9386666666666666,0.176,0.0,1.0,4
1021,certificate,3,42.0,1.0,0.96,1.25,1939,6,124,171,0.9969151670951156,0.939893359185652,0.9675648702594811,0.8348993288590604,0.03389830508474576,0.0007587253414264037,1.0,2
1022,certificate,3,42.0,1.0,0.96,1.25,1704,56,135,345,0.9681818181818181,0.9265905383360522,0.946929702695193,0.8111888111888111,0.1396508728179551,0.0,1.0,6
1023,certificate,3,42.0,1.0,0.96,1.25,1769,28,67,376,0.9844184752365053,0.9635076252723311,0.973850812001101,0.8978328173374613,0.06930693069306931,0.0008403361344537816,1.0,5
1024,certificate,3,42.0,1.0,0.96,1.25,2030,6,61,143,0.9970530451866405,0.9708273553323769,0.9837654470559728,0.9172320217096337,0.040268456375838924,0.0,1.0,2
1025,certificate,3,42.0,1.0,0.96,1.25,1953,11,119,157,0.9943991853360489,0.9425675675675675,0.9677898909811694,0.8314447592067988,0.06547619047619048,0.0,1.0,2
1026,certificate,3,42.0,1.0,0.96,1.25,1863,18,74,285,0.9904306220095693,0.9617965926690759,0.9759036144578314,0.9029255319148937,0.0594059405940594,0.0008438818565400844,1.0,5
1027,certificate,3,42.0,1.0,0.96,1.25,2070,25,40,105,0.9880668257756563,0.981042654028436,0.9845422116527943,0.9488859764089121,0.19230769230769232,0.0007423904974016332,1.0,3
1028,certificate,3,42.0,1.0,0.96,1.25,1505,52,142,541,0.9666024405908799,0.9137826350941105,0.9394506866416978,0.7858220211161387,0.08768971332209106,0.0,1.0,7
1029,certificate,3,42.0,1.0,0.96,1.25,2045,9,38,148,0.9956183057448881,0.9817570811329813,0.9886391104665218,0.9510204081632653,0.05732484076433121,0.001483679525222552,1.0,3
1030,certificate,3,42.0,1.0,0.96,1.25,1865,51,45,279,0.9733820459290188,0.9764397905759162,0.9749085206481964,0.9319213313161876,0.15454545454545454,0.0,1.0,4
1031,certificate,3,42.0,1.0,0.96,1.25,2115,76,47,2,0.9653126426289366,0.9782608695652174,0.9717436250861475,0.9328571428571428,0.9743589743589743,0.0,1.0,1
1032,certificate,3,42.0,1.0,0.96,1.25,1888,24,28,300,0.9874476987447699,0.9853862212943633,0.9864158829676071,0.962707182320442,0.07407407407407407,0.0008389261744966443,1.0,4
1033,certificate,3,42.0,1.0,0.96,1.25,1996,6,61,177,0.997002997002997,0.9703451628585319,0.9834934712983494,0.9185580774365821,0.03278688524590164,0.0,1.0,2
1034,certificate,3,42.0,1.0,0.96,1.25,1772,24,53,391,0.9866369710467706,0.9709589041095891,0.9787351560342447,0.9200603318250377,0.05783132530120482,0.0,1.0,6
1035,certificate,3,42.0,1.0,0.96,1.25,2015,27,56,142,0.9867776689520078,0.9729599227426364,0.9798200826647216,0.9216783216783216,0.15976331360946747,0.0,1.0,3
1036,certificate,3,42.0,1.0,0.96,1.25,1811,35,100,294,0.9810400866738895,0.9476713762428048,0.9640670747937184,0.8491704374057315,0.10638297872340426,0.0,1.0,5
1037,certificate,3,42.0,1.0,0.96,1.25,1853,65,55,267,0.9661105318039624,0.9711740041928721,0.9686356508102458,0.9204052098408104,0.19578313253012047,0.0,1.0,5
1038,certificate,3,42.0,1.0,0.96,1.25,2064,12,32,132,0.9942196531791907,0.9847328244274809,0.9894534995206136,0.9579500657030223,0.08333333333333333,0.0,1.0,2
1039,certificate,3,42.0,1.0,0.96,1.25,1787,43,89,321,0.9765027322404372,0.9525586353944563,0.9643820831084726,0.8658536585365854,0.11813186813186813,0.000819672131147541,1.0,5
1040,certificate,3,42.0,1.0,0.96,1.25,1887,24,82,247,0.9874411302982732,0.9583544946673438,0.972680412371134,0.884016973125884,0.08856088560885608,0.0,1.0,4
1041,certificate,3,42.0,1.0,0.96,1.25,1867,81,83,209,0.9584188911704312,0.9574358974358974,0.9579271421241663,0.8843441466854725,0.2793103448275862,0.0008058017727639,1.0,6
1042,certificate,3,42.0,1.0,0.96,1.25,1799,59,109,273,0.9682454251883746,0.9428721174004193,0.9553903345724908,0.8408759124087591,0.17771084337349397,0.0,1.0,6
1043,certificate,3,42.0,1.0,0.96,1.25,1964,33,62,181,0.9834752128192289,0.9693978282329714,0.9763857817549094,0.9159663865546218,0.1542056074766355,0.001524390243902439,1.0,5
1044,certificate,3,42.0,1.0,0.96,1.25,1666,61,152,361,0.9646786334684424,0.9163916391639164,0.9399153737658675,0.78954802259887,0.14454976303317535,0.002702702702702703,1.0,7
1045,certificate,3,42.0,1.0,0.96,1.25,1997,31,42,170,0.9847140039447732,0.9794016674840608,0.9820506515859355,0.9463350785340314,0.15422885572139303,0.000784313725490196,1.0,3
1046,certificate,3,42.0,1.0,0.96,1.25,2092,9,105,34,0.9957163255592575,0.9522075557578517,0.9734760353652863,0.856353591160221,0.20930232558139536,0.0006788866259334691,1.0,1
1047,certificate,3,42.0,1.0,0.96,1.25,1775,58,88,319,0.9683578832515003,0.95276435856146,0.9604978354978355,0.8755364806866953,0.15384615384615385,0.000859106529209622,1.0,6
1048,certificate,3,42.0,1.0,0.96,1.25,1959,54,41,186,0.9731743666169895,0.9795,0.9763269374532768,0.9413447782546495,0.225,0.0,1.0,5
1049,certificate,3,42.0,1.0,0.96,1.25,2087,3,90,60,0.9985645933014354,0.958658704639412,0.9782048277478322,0.8850129198966409,0.047619047619047616,0.0007127583749109052,1.0,1
1050,certificate,3,42.0,1.0,0.96,1.25,1847,50,62,281,0.9736425935687928,0.9675222629649031,0.9705727798213347,0.9113372093023255,0.1510574018126888,0.000819000819000819,1.0,5
1051,certificate,3,42.0,1.0,0.96,1.25,1746,72,123,299,0.9603960396039604,0.9341894060995185,0.9471114727420668,0.8234442836468886,0.1940700808625337,0.0008488964346349745,1.0,6
1052,certificate,3,42.0,1.0,0.96,1.25,1794,54,107,285,0.9707792207792207,0.9437138348237769,0.9570552147239264,0.8462643678160919,0.1592920353982301,0.0,1.0,5
1053,certificate,3,42.0,1.0,0.96,1.25,1927,47,45,221,0.9761904761904762,0.9771805273833671,0.9766852508869742,0.9377593360995851,0.17537313432835822,0.0,1.0,5
1054,certificate,3,42.0,1.0,0.96,1.25,2057,6,35,142,0.9970916141541445,0.9832695984703633,0.9901323706377858,0.9534574468085106,0.04054054054054054,0.0,1.0,2
1055,certificate,3,42.0,1.0,0.96,1.25,2062,6,28,144,0.9970986460348162,0.9866028708133971,0.9918229918229918,0.9673776662484316,0.04,0.0015467904098994587,1.0,2
1056,certificate,3,42.0,1.0,0.96,1.25,1730,53,45,412,0.9702748177229389,0.9746478873239437,0.9724564362001125,0.9307692307692308,0.11397849462365592,0.0,1.0,5
1057,certificate,3,42.0,1.0,0.96,1.25,1877,46,40,277,0.9760790431617264,0.9791340636411059,0.9776041666666666,0.9434782608695652,0.14241486068111456,0.0008149959250203749,1.0,6
1058,certificate,3,42.0,1.0,0.96,1.25,1998,55,20,167,0.9732099366780321,0.9900891972249752,0.9815770081061164,0.9749058971141782,0.24774774774774774,0.0,1.0,4
1059,certificate,3,42.0,1.0,0.96,1.25,1775,53,128,284,0.9710065645514223,0.9327377824487652,0.9514875368533906,0.813953488372093,0.1572700296735905,0.0,1.0,6
1060,certificate,3,42.0,1.0,0.96,1.25,1890,46,45,259,0.9762396694214877,0.9767441860465116,0.976491862567812,0.9307692307692308,0.15081967213114755,0.0,1.0,5
1061,certificate,3,42.0,1.0,0.96,1.25,2053,38,49,100,0.9818268770923003,0.9766888677450047,0.9792511328404484,0.9381443298969072,0.2753623188405797,0.0007541478129713424,1.0,2
1062,certificate,3,42.0,1.0,0.96,1.25,1928,27,85,200,0.9861892583120204,0.9577744659711873,0.9717741935483871,0.8849315068493151,0.11894273127753303,0.000779423226812159,1.0,3
1063,certificate,3,42.0,1.0,0.96,1.25,2100,22,41,77,0.9896324222431668,0.9808500700607193,0.9852216748768473,0.9436813186813187,0.2222222222222222,0.0,1.0,2
1064,certificate,3,42.0,1.0,0.96,1.25,1784,32,28,396,0.9823788546255506,0.9845474613686535,0.9834619625137817,0.9587628865979382,0.07476635514018691,0.0,1.0,5
1065,certificate,3,42.0,1.0,0.96,1.25,1872,17,17,334,0.9910005293806247,0.9910005293806247,0.9910005293806247,0.9768707482993197,0.04843304843304843,0.0,1.0,6
1066,certificate,3,42.0,1.0,0.96,1.25,1955,9,97,179,0.995417515274949,0.952729044834308,0.9736055776892429,0.8716577540106952,0.047872340425531915,0.0007668711656441718,1.0,3
1067,certificate,3,42.0,1.0,0.96,1.25,1641,68,138,393,0.9602106495026331,0.9224283305227656,0.9409403669724771,0.7896341463414634,0.1475054229934924,0.0,1.0,6
1068,certificate,3,42.0,1.0,0.96,1.25,1591,133,76,440,0.9228538283062645,0.9544091181763648,0.9383662636390445,0.863063063063063,0.23211169284467714,0.0,1.0,9
1069,certificate,3,42.0,1.0,0.96,1.25,1812,25,67,336,0.9863908546543277,0.9643427354976051,0.9752421959095802,0.9031296572280179,0.06925207756232687,0.0016556291390728477,1.0,5
1070,certificate,3,42.0,1.0,0.96,1.25,2130,10,86,14,0.9953271028037384,0.9611913357400722,0.9779614325068872,0.9006928406466512,0.4166666666666667,0.0,1.0,1
1071,certificate,3,42.0,1.0,0.96,1.25,1847,30,50,313,0.9840170484816196,0.9736425935687928,0.9788023317435082,0.9316596931659693,0.08746355685131195,0.000847457627118644,1.0,4
1072,certificate,3,42.0,1.0,0.96,1.25,2000,28,49,163,0.9861932938856016,0.9760858955588092,0.9811135638950209,0.9303977272727273,0.14659685863874344,0.0,1.0,4
1073,certificate,3,42.0,1.0,0.96,1.25,1746,76,70,348,0.9582875960482986,0.961453744493392,0.9598680593732821,0.8887096774193548,0.1792452830188679,0.0008361204013377926,1.0,6
1074,certificate,3,42.0,1.0,0.96,1.25,1889,40,56,255,0.9792638672887507,0.9712082262210797,0.9752194114610222,0.9221140472878998,0.13559322033898305,0.0,1.0,5
1075,certificate,3,42.0,1.0,0.96,1.25,1794,55,60,331,0.9702541914548405,0.9676375404530745,0.968944099378882,0.9124087591240876,0.14248704663212436,0.0,1.0,5
1076,certificate,3,42.0,1.0,0.96,1.25,1899,38,75,228,0.9803820340733093,0.9620060790273556,0.9711071337253898,0.8982118294360385,0.14285714285714285,0.0008019246190858059,1.0,4
1077,certificate,3,42.0,1.0,0.96,1.25,1948,19,88,185,0.9903406202338587,0.9567779960707269,0.9732700474644016,0.8805970149253731,0.09313725490196079,0.0,1.0,3
1078,certificate,3,42.0,1.0,0.96,1.25,1831,10,135,264,0.9945681694731124,0.9313326551373347,0.961912266876806,0.8166894664842681,0.0364963503649635,0.0008097165991902834,1.0,4
1079,certificate,3,42.0,1.0,0.96,1.25,1839,51,19,331,0.973015873015873,0.9897739504843919,0.9813233724653149,0.9695024077046549,0.13350785340314136,0.0,1.0,6
